Feature.ID	p.Value	rab.all	rab.win.0	rab.win.1	diff.btw	diff.win	effect	overlap
METHGLYUT-PWY	5.985124046733524e-17	-2.8403438250145854	-1.8532531791162885	-3.944570429341751	-1.912106706351354	0.8153800563655125	-2.355736053061052	2.0197114379038396e-4
NAD-BIOSYNTHESIS-II	6.316444242815062e-12	2.160428466692129	3.072024454324369	1.221386707590474	-1.6009413402909565	1.4075835653184523	-1.268625921064787	0.07998400795394123
NAGLIPASYN-PWY	2.80604586650796e-5	3.156428505516148	3.637077122888679	3.0280157455128496	-0.6228371329651385	0.6406241908944672	-0.9035536162713065	0.15180000225360318
NONMEVIPP-PWY	3.633728567054897e-5	3.405796186837307	3.8092916170077564	3.2722149834081495	-0.48375600230549587	0.5733016803201076	-0.8129190583506674	0.18760000170815389
NONOXIPENT-PWY	4.3799703011338035e-4	3.8770670775124985	4.209453675213949	3.7680443079953996	-0.3946611849513513	0.4412211442275904	-0.7778082918982356	0.20535892971837758
OANTIGEN-PWY	0.002415978212727333	3.4582355689034965	3.7283885805526533	3.335837820837842	-0.3445183729973751	0.3852368911460329	-0.780744484117448	0.22395521028125945
ORNARGDEG-PWY	6.7607333435402646e-6	-2.3362636184991725	-1.2980076148670676	-3.3554005162653073	-1.7680396969156709	1.3672077683666997	-1.2503632101395121	0.07578484807656226
P101-PWY	1.7001232041420955e-12	2.2627712290221407	3.152405606117756	1.3926968227285732	-1.5102434479242866	1.3995301972000451	-1.199422987174645	0.10437912770038582
P105-PWY	2.644126652657547e-6	3.717560751001651	4.171964815763108	3.5859443838392853	-0.5361320188041625	0.6131594285874757	-0.8879150682291779	0.1536000022203925
P108-PWY	1.6073064493121327e-5	3.1581204498533837	2.791746027904134	3.269222549438302	0.46089757419395205	0.381566518467114	1.0562184373086767	0.15640000217019415
P122-PWY	8.07533954154837e-5	1.541995387739913	1.429066566140583	1.6273018964391417	0.2195050276277941	0.19409235943288117	1.118483641492129	0.08138372791968
P124-PWY	1.472361657716939e-4	2.039843364278976	1.9118095142748315	2.276400341989148	0.3321217239386227	0.297130985263208	1.0915743280835408	0.11640000310805437
P163-PWY	9.066747992994293e-7	-1.60791510321961	-1.9300360803514618	-1.1053833600733292	0.823989489209243	0.5439762274402646	1.4387738049539804	0.05918816896170163
P221-PWY	8.844354172630896e-13	2.42359727515805	3.6766115530010626	0.9589798724665943	-2.295240922155254	1.8858789989570504	-1.35229925688137	0.07318536816905363
P441-PWY	0.03070995812702883	0.590323839487894	0.4560056283067224	0.670762760112912	0.2347023879638428	0.3186262311566219	0.6775197999713933	0.22020000135789405
P621-PWY	0.0027209371833144384	-1.7040110124824626	-1.8842716906193804	-1.2845149878527842	0.6518486244446358	0.7844069334904669	0.7093717969258262	0.2667466516632566
PANTO-PWY	4.627818141650973e-5	3.3617523918531127	3.848466466780165	3.2690407689922556	-0.544417957953204	0.603986486351852	-0.8237264202425825	0.18460000174613575
PANTOSYN-PWY	5.427156248205801e-5	3.4033019356267857	3.816455498129737	3.295852236958874	-0.512897330387236	0.5668511531046287	-0.8350051599234385	0.18876224924355645
PEPTIDOGLYCANSYN-PWY	4.1265863804898655e-5	3.500793700667602	3.8810313422220957	3.361228530141595	-0.4782998056359924	0.548047696044855	-0.8000571355953741	0.19640000160302049
PHOSLIPSYN-PWY	8.097960620136963e-5	3.835526536143821	4.2147106733771995	3.6792802994961833	-0.5083771420222418	0.5239474714863528	-0.8686138340045464	0.1794000018147981
POLYAMSYN-PWY	0.021697365994191083	1.6019819722347304	1.7857634725405154	1.5465220278826939	-0.24217453015602697	0.2991641324504597	-0.7404512148167628	0.2369526106900023
POLYISOPRENSYN-PWY	1.6043126413455987e-4	3.515853514274318	3.8587381118864315	3.371286644360429	-0.45009023591714614	0.5362587972763428	-0.78231110482528	0.19736052948585942
PPGPPMET-PWY	6.034191395769312e-4	1.7669638974476314	2.1154616973514697	1.546508868090564	-0.6322504255646777	0.6768773575891194	-0.8851270398769313	0.17676464892089555
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY	0.0013000437130177868	2.2378576724103763	2.616241073627765	2.181613785508307	-0.4604601290357291	0.5457051976664955	-0.756240682348799	0.22760000129125274
PRPP-PWY	0.0031721807795242227	2.4273874396289274	2.6352541971943513	2.3775444456292645	-0.2679110912097018	0.34025184171847744	-0.6853061729550818	0.2487502510699707
PWY-1269	1.564496703960081e-5	3.167299944985843	3.644813400209264	3.01259261723371	-0.632188853345371	0.6341761789421194	-0.9037943636337405	0.14600000236598112
PWY-1541	0.016069998264553298	-6.489223331607132	-11.919618474179305	-5.416554954598748	5.944274744224322	5.60501556506439	0.9456796305350985	0.11420000317818481
PWY-2221	0.010695598332019966	-8.117706207945007	-13.150752727582681	-5.3025008947452665	7.222946581639356	6.16632245009783	1.0355671059321852	0.14280000243175497
PWY-2942	3.5923409276735987e-4	3.7300016945640637	4.044481807712183	3.626028279788246	-0.38505943018931843	0.481717559047536	-0.7330634836763115	0.2157568500296028
PWY-3001	1.6489830167994973e-4	3.8308381426110416	4.20232571048377	3.7049008733738398	-0.4425304836502839	0.5229452544247284	-0.7785671757657728	0.20035992957229662
PWY-3781	0.0014971038563545954	5.080275277252001	5.344591885430057	4.9653851648761655	-0.34300484216394356	0.4255251606227435	-0.7400214076240342	0.23115377050626104
PWY-5022	4.496912234732782e-9	2.6944799355933116	3.622243161723753	2.385793068719483	-1.0801151027876732	0.8912983642943906	-1.0914219538846697	0.09878024770548847
PWY-5028	0.0026027904908568844	1.1825123433504672	1.6437226370486533	1.0167944696180928	-0.5937284620652692	0.6883067183880387	-0.7696766536869428	0.19996000956071783
PWY-5097	2.462183155316152e-4	3.6697055782752153	3.9998078219554016	3.553924035756799	-0.4133533548874606	0.5071381817688017	-0.7584030823704173	0.20195960961877457
